date,day_name,area,population,waste_kg,recyclable_kg,organic_kg,collection_capacity_kg,overflow,is_weekend,is_holiday,recycling_campaign,temp_c,rain_mm
2024-09-04,Wednesday,Riverside,18031,18649.1,6416.2,7937.1,20320.5,0,0,0,0,29.3,29.1
2024-09-05,Thursday,Riverside,18031,17100.8,4397.9,6773.8,19500.0,0,0,0,0,28.4,9.0
2024-09-06,Friday,Riverside,18044,18289.2,3937.7,8793.7,20422.5,0,0,0,0,28.9,17.6
2024-09-07,Saturday,Riverside,18042,20167.4,5104.3,8740.0,20512.5,0,1,0,0,26.3,39.1
2024-09-08,Sunday,Riverside,18033,20211.8,6428.9,8960.8,21031.2,0,1,0,0,27.8,15.8
2024-09-09,Monday,Riverside,18030,18929.4,4585.4,8798.5,20502.2,0,0,0,0,27.8,19.6
2024-09-10,Tuesday,Riverside,18023,18688.1,5692.3,10220.1,21630.9,0,0,0,0,27.3,6.0
2024-09-11,Wednesday,Riverside,18026,19024.3,3247.2,9596.8,20450.1,0,0,0,0,27.4,13.5
2024-09-12,Thursday,Riverside,18030,19506.8,5585.6,9092.5,20815.8,0,0,0,0,27.5,14.1
2024-09-13,Friday,Riverside,18023,17684.9,3556.2,8218.4,21976.6,0,0,0,0,28.1,17.6
2024-09-14,Saturday,Riverside,18029,19257.4,6724.5,8781.4,20031.8,0,1,0,0,27.0,5.5
2024-09-15,Sunday,Riverside,18037,19532.1,4628.8,9567.2,20030.7,0,1,0,0,26.3,14.1
2024-09-16,Monday,Riverside,18037,19182.1,6189.1,9778.2,21432.0,0,0,0,0,25.3,17.9
2024-09-17,Tuesday,Riverside,18037,17501.3,4570.0,5731.1,21491.9,0,0,0,0,26.7,13.3
2024-09-18,Wednesday,Riverside,18037,19174.1,4638.2,7180.4,20734.5,0,0,0,0,26.3,15.3
2024-09-19,Thursday,Riverside,18036,18365.6,6249.6,9109.2,21506.9,0,0,0,0,25.7,17.0
2024-09-20,Friday,Riverside,18034,19260.0,4308.5,8109.5,20413.9,0,0,0,0,28.7,24.8
2024-09-21,Saturday,Riverside,18037,18495.6,4941.0,8701.5,21343.4,0,1,0,0,27.1,9.4
2024-09-22,Sunday,Riverside,18043,19355.4,5569.6,10639.5,19924.1,0,1,0,0,26.2,21.3
2024-09-23,Monday,Riverside,18046,18487.2,4773.1,7302.4,19771.2,0,0,0,0,26.8,10.3
2024-09-24,Tuesday,Riverside,18064,18352.0,6543.8,8890.9,21630.4,0,0,0,0,26.7,11.3
2024-09-25,Wednesday,Riverside,18072,17913.7,4575.8,7603.9,21758.9,0,0,0,0,26.0,11.6
2024-09-26,Thursday,Riverside,18067,19432.2,6045.7,8804.5,20538.9,0,0,0,0,26.4,22.4
2024-09-27,Friday,Riverside,18059,18769.0,5978.6,7609.4,19966.7,0,0,0,0,26.8,11.9
2024-09-28,Saturday,Riverside,18057,18399.4,3624.2,7503.7,21675.9,0,1,0,0,26.5,4.3
2024-09-29,Sunday,Riverside,18058,19453.8,4709.8,8469.1,19892.0,0,1,0,0,27.5,14.8
2024-09-30,Monday,Riverside,18057,18549.3,2744.7,8224.4,20620.6,0,0,0,0,27.1,20.8
2024-10-01,Tuesday,Riverside,18055,19513.7,4095.4,8985.1,19940.0,0,0,0,0,23.8,12.8
2024-10-02,Wednesday,Riverside,18043,18115.3,3556.1,10148.9,21159.3,0,0,0,0,26.8,14.9
2024-10-03,Thursday,Riverside,18036,17881.4,3553.4,10010.2,20678.6,0,0,0,0,26.3,8.1
2024-10-04,Friday,Riverside,18041,18248.1,5208.5,8421.3,21169.2,0,0,0,0,27.4,3.9
2024-10-05,Saturday,Riverside,18046,19052.1,3990.1,9563.9,21399.8,0,1,0,0,26.7,18.0
2024-10-06,Sunday,Riverside,18049,18240.5,4529.5,8380.6,20782.6,0,1,0,0,23.9,13.0
2024-10-07,Monday,Riverside,18049,18768.3,6574.9,8956.7,20412.6,0,0,0,0,25.6,12.6
2024-10-08,Tuesday,Riverside,18042,17938.7,6059.9,8370.6,20563.2,0,0,0,0,26.5,8.5
2024-10-09,Wednesday,Riverside,18037,19243.1,5325.3,11279.6,20433.8,0,0,0,0,26.9,30.6
2024-10-10,Thursday,Riverside,18035,18692.6,6099.6,10400.7,19676.5,0,0,0,0,25.2,15.4
2024-10-11,Friday,Riverside,18043,17007.4,4594.9,7639.8,21370.5,0,0,0,0,25.6,2.1
2024-10-12,Saturday,Riverside,18041,20318.4,4285.1,9736.1,21406.8,0,1,0,0,24.4,18.6
2024-10-13,Sunday,Riverside,18039,18813.0,4743.9,7663.1,21284.0,0,1,0,0,26.7,12.9
2024-10-14,Monday,Riverside,18034,18011.2,4520.8,7254.1,20459.6,0,0,0,0,25.8,17.7
2024-10-15,Tuesday,Riverside,18039,19084.4,3532.5,8049.1,20282.4,0,0,0,0,25.8,14.8
2024-10-16,Wednesday,Riverside,18037,18387.4,5131.7,8399.0,19462.4,0,0,0,0,26.4,22.6
2024-10-17,Thursday,Riverside,18039,18213.7,5453.3,9495.9,20632.3,0,0,0,0,26.5,1.0
2024-10-18,Friday,Riverside,18030,18236.6,3369.0,8236.3,21027.5,0,0,0,0,25.5,24.3
2024-10-19,Saturday,Riverside,18033,19064.8,4794.2,8562.7,20594.8,0,1,0,0,25.2,13.4
2024-10-20,Sunday,Riverside,18033,17995.8,3599.8,6809.3,21417.2,0,1,0,0,25.9,2.1
2024-10-21,Monday,Riverside,18038,18754.0,4345.0,8748.0,21249.5,0,0,0,0,25.9,19.1
2024-10-22,Tuesday,Riverside,18027,18691.9,5891.9,9190.1,20865.2,0,0,0,0,25.3,14.7
2024-10-23,Wednesday,Riverside,18026,17743.9,3525.6,8080.6,21069.4,0,0,0,0,24.3,9.1
2024-10-24,Thursday,Riverside,18028,18671.0,5388.8,6945.3,19841.7,0,0,0,0,25.3,28.7
2024-10-25,Friday,Riverside,18033,17788.8,4271.3,8703.6,20612.9,0,0,0,0,23.8,12.4
2024-10-26,Saturday,Riverside,18029,19182.4,4605.5,7721.5,19780.9,0,1,0,0,25.1,6.7
2024-10-27,Sunday,Riverside,18032,19743.3,4459.6,7597.5,20228.9,0,1,0,0,25.2,16.6
2024-10-28,Monday,Riverside,18030,18716.9,5544.2,8135.9,21663.6,0,0,0,0,26.0,3.5
2024-10-29,Tuesday,Riverside,18029,17660.3,4694.9,7547.5,21559.7,0,0,0,0,24.4,15.9
2024-10-30,Wednesday,Riverside,18023,18377.6,4593.9,8846.7,21109.6,0,0,0,0,25.2,21.6
2024-10-31,Thursday,Riverside,18031,18617.7,4154.7,7612.9,20575.6,0,0,0,0,25.4,8.4
2024-11-01,Friday,Riverside,18027,18253.4,4808.3,7473.1,20493.6,0,0,0,1,25.0,8.3
2024-11-02,Saturday,Riverside,18024,18776.7,5590.1,8359.2,22062.2,0,1,0,1,25.7,8.1
2024-11-03,Sunday,Riverside,18022,18550.6,7325.0,8632.6,19494.9,0,1,0,1,26.5,26.8
2024-11-04,Monday,Riverside,18020,17962.1,6184.0,7960.9,20050.2,0,0,0,1,24.6,7.8
2024-11-05,Tuesday,Riverside,18018,18424.4,7240.7,6546.3,19441.4,0,0,0,1,24.1,37.3
2024-11-06,Wednesday,Riverside,18025,16964.9,4825.5,6394.2,20564.3,0,0,0,1,26.8,8.2
2024-11-07,Thursday,Riverside,18025,16969.8,6911.9,5483.9,20378.3,0,0,0,1,24.2,18.0
2024-11-08,Friday,Riverside,18029,17697.9,4774.8,10051.7,19940.3,0,0,0,1,24.4,3.6
2024-11-09,Saturday,Riverside,18025,20089.8,6687.3,8673.5,20519.5,0,1,0,1,25.1,12.6
2024-11-10,Sunday,Riverside,18016,18292.0,4433.9,8604.1,20709.8,0,1,0,1,24.1,19.2
2024-11-11,Monday,Riverside,18012,17722.2,7855.7,7460.4,21141.0,0,0,0,1,24.9,1.1
2024-11-12,Tuesday,Riverside,18007,18130.4,4692.9,6623.7,19675.2,0,0,0,1,24.5,11.1
2024-11-13,Wednesday,Riverside,18014,16916.6,6463.3,8054.5,20531.2,0,0,0,1,23.6,0.0
2024-11-14,Thursday,Riverside,18012,17836.0,4782.1,9070.9,19952.7,0,0,0,1,24.8,13.0
2024-11-15,Friday,Riverside,17996,18298.9,6050.5,7471.7,20171.9,0,0,0,1,25.9,23.5
2024-11-16,Saturday,Riverside,17996,19278.7,8510.9,6618.5,20120.0,0,1,0,1,25.1,23.6
2024-11-17,Sunday,Riverside,17998,18610.8,7002.1,8115.8,21985.0,0,1,0,1,23.4,12.8
2024-11-18,Monday,Riverside,18007,17137.1,5443.9,6850.4,20889.6,0,0,0,1,25.0,6.0
2024-11-19,Tuesday,Riverside,18008,18279.0,7779.2,8653.9,21298.9,0,0,0,1,23.0,17.3
2024-11-20,Wednesday,Riverside,18005,17587.4,7286.1,5045.9,19521.5,0,0,0,1,24.0,12.6
2024-11-21,Thursday,Riverside,18006,18390.9,4801.5,10189.1,21792.2,0,0,0,0,24.1,6.4
2024-11-22,Friday,Riverside,18017,19038.7,7393.7,8643.1,20254.7,0,0,0,0,26.4,17.1
2024-11-23,Saturday,Riverside,18009,18574.1,4491.0,9474.7,19977.2,0,1,0,0,24.3,6.1
2024-11-24,Sunday,Riverside,18009,18935.3,3014.4,10974.3,21781.7,0,1,0,0,24.6,9.5
2024-11-25,Monday,Riverside,18013,17491.8,3512.1,7898.9,20372.6,0,0,0,0,23.3,13.7
2024-11-26,Tuesday,Riverside,18018,17899.7,3786.0,9313.7,21225.6,0,0,0,0,24.7,11.4
2024-11-27,Wednesday,Riverside,18014,17950.4,4421.3,8514.7,21052.6,0,0,0,0,23.8,4.8
2024-11-28,Thursday,Riverside,18011,18314.6,6019.6,7284.7,20763.2,0,0,0,0,22.7,1.8
2024-11-29,Friday,Riverside,18019,17480.5,4894.2,7510.1,21645.6,0,0,0,0,23.2,6.2
2024-11-30,Saturday,Riverside,18011,19499.4,5735.8,6367.0,21459.9,0,1,0,0,24.2,7.9
2024-12-01,Sunday,Riverside,18004,18675.4,3313.0,8342.2,21974.9,0,1,0,0,24.0,12.6
2024-12-02,Monday,Riverside,17998,18881.1,4910.0,8866.4,20137.1,0,0,0,0,25.8,13.6
2024-12-03,Tuesday,Riverside,18003,18791.1,5809.9,8693.7,20901.6,0,0,0,0,22.1,7.4
2024-12-04,Wednesday,Riverside,17998,18016.6,6039.4,7483.2,21176.7,0,0,0,0,23.7,6.2
2024-12-05,Thursday,Riverside,17989,21618.5,6325.8,7068.1,21218.9,1,0,1,0,24.0,0.5
2024-12-06,Friday,Riverside,17990,18435.5,5842.0,7571.2,20449.5,0,0,0,0,25.2,14.3
2024-12-07,Saturday,Riverside,18000,19471.3,4943.8,7655.1,17838.9,1,1,0,0,24.7,7.5
2024-12-08,Sunday,Riverside,18013,19962.2,5354.6,7392.4,20558.6,0,1,0,0,22.2,13.6
2024-12-09,Monday,Riverside,17998,18260.5,4459.8,11193.9,20797.4,0,0,0,0,23.9,13.4
2024-12-10,Tuesday,Riverside,18005,21582.4,5618.8,8253.7,20202.2,1,0,1,0,22.9,0.0
2024-12-11,Wednesday,Riverside,18006,17913.8,4097.1,8184.4,20550.4,0,0,0,0,25.3,10.8
2024-12-12,Thursday,Riverside,18009,17999.2,5486.2,7881.1,21489.9,0,0,0,0,24.7,1.5
2024-12-13,Friday,Riverside,18010,17696.5,3915.8,8430.1,21035.8,0,0,0,0,23.6,7.2
2024-12-14,Saturday,Riverside,18019,19333.3,6780.3,10322.7,20568.3,0,1,0,0,24.7,0.0
2024-12-15,Sunday,Riverside,18032,18394.6,4619.1,8387.1,21032.1,0,1,0,0,23.9,1.1
2024-12-16,Monday,Riverside,18033,17517.8,3997.2,7872.8,21784.5,0,0,0,0,25.0,0.0
2024-12-17,Tuesday,Riverside,18024,18370.5,3478.3,6104.7,20288.2,0,0,0,0,24.9,2.6
2024-12-18,Wednesday,Riverside,18020,18455.8,6104.9,6644.9,20228.9,0,0,0,0,24.8,0.0
2024-12-19,Thursday,Riverside,18012,18937.9,5241.0,8343.3,20102.7,0,0,0,0,22.9,4.1
2024-12-20,Friday,Riverside,18016,18669.0,4942.8,8651.2,21149.1,0,0,0,0,23.8,7.1
2024-12-21,Saturday,Riverside,18014,18996.3,4815.5,5589.9,22178.5,0,1,0,0,23.5,5.2
2024-12-22,Sunday,Riverside,18013,19399.4,4509.8,9094.1,20048.2,0,1,0,0,24.2,7.3
2024-12-23,Monday,Riverside,18009,18361.8,5359.2,8079.5,21546.9,0,0,0,0,23.5,4.5
2024-12-24,Tuesday,Riverside,18006,18899.7,5150.6,7447.9,20714.9,0,0,0,0,24.2,18.1
2024-12-25,Wednesday,Riverside,18009,18402.9,3895.5,7847.6,20651.5,0,0,0,0,24.4,5.1
2024-12-26,Thursday,Riverside,18018,18583.8,4387.6,9873.4,21494.7,0,0,0,0,23.5,3.8
2024-12-27,Friday,Riverside,18021,18665.8,2954.2,6069.4,20592.3,0,0,0,0,23.4,7.5
2024-12-28,Saturday,Riverside,18022,19903.5,5872.9,9714.9,20953.1,0,1,0,0,24.6,0.0
2024-12-29,Sunday,Riverside,18020,18364.1,5574.6,10273.3,22303.6,0,1,0,0,23.9,0.0
2024-12-30,Monday,Riverside,18009,19272.8,6871.0,8670.3,21842.2,0,0,0,0,24.4,6.6
2024-12-31,Tuesday,Riverside,18013,20589.3,5293.9,8913.6,20850.3,0,0,1,0,23.8,0.0
2024-01-01,Monday,OldTown,11999,15337.8,2757.3,7261.1,14693.4,1,0,1,0,25.5,11.0
2024-01-02,Tuesday,OldTown,11992,14136.1,4841.5,5105.3,15019.3,0,0,0,0,24.4,34.1
2024-01-03,Wednesday,OldTown,12002,13798.4,3570.6,4427.1,15178.7,0,0,0,0,23.7,15.7
2024-01-04,Thursday,OldTown,12013,13637.2,4620.0,5163.3,14852.3,0,0,0,0,24.2,2.5
2024-01-05,Friday,OldTown,12025,13393.7,3676.6,6345.7,14789.8,0,0,0,0,24.5,12.3
2024-01-06,Saturday,OldTown,12019,14460.0,3185.9,5748.7,15771.9,0,1,0,0,24.6,0.0
2024-01-07,Sunday,OldTown,12026,14171.5,5068.4,6980.4,17211.6,0,1,0,0,25.3,0.0
2024-01-08,Monday,OldTown,12033,13049.1,5030.3,4780.1,15269.4,0,0,0,0,24.5,7.1
2024-01-09,Tuesday,OldTown,12028,13836.2,3196.3,5859.2,15233.7,0,0,0,0,23.7,0.0
2024-01-10,Wednesday,OldTown,12026,13165.2,4356.9,4713.9,15398.0,0,0,0,0,24.9,1.8
2024-01-11,Thursday,OldTown,12027,13706.6,2535.8,7027.7,14530.8,0,0,0,0,24.8,2.6
2024-01-12,Friday,OldTown,12024,13173.2,5231.4,4932.0,15307.3,0,0,0,0,23.3,4.9
2024-01-13,Saturday,OldTown,12015,14204.2,4503.4,6276.7,15558.1,0,1,0,0,25.4,1.8
2024-01-14,Sunday,OldTown,12026,13982.9,4024.7,6640.3,15161.0,0,1,0,0,25.0,0.0
2024-01-15,Monday,OldTown,12038,13620.1,2375.1,6382.3,16067.0,0,0,0,0,23.8,14.6
2024-01-16,Tuesday,OldTown,12040,13773.1,4470.5,6377.1,15736.5,0,0,0,0,24.7,0.0
2024-01-17,Wednesday,OldTown,12041,13915.4,4006.6,6763.6,15010.4,0,0,0,0,23.6,6.7
2024-01-18,Thursday,OldTown,12041,13338.8,1904.8,6044.7,14690.9,0,0,0,0,24.5,15.9
2024-01-19,Friday,OldTown,12031,13149.3,2566.8,6352.3,15431.8,0,0,0,0,24.7,2.5
2024-01-20,Saturday,OldTown,12021,14277.1,4639.9,5885.2,15656.5,0,1,0,0,24.4,1.8
2024-01-21,Sunday,OldTown,12016,14439.1,3457.4,7035.3,15377.1,0,1,0,0,24.5,0.0
2024-01-22,Monday,OldTown,12029,14069.9,5613.9,6353.5,15321.0,0,0,0,0,24.1,0.0
2024-01-23,Tuesday,OldTown,12032,12946.7,2865.8,3781.1,15473.4,0,0,0,0,26.0,0.0
2024-01-24,Wednesday,OldTown,12048,13894.3,4213.1,5537.9,14921.3,0,0,0,0,24.8,11.0
2024-01-25,Thursday,OldTown,12053,13788.9,3214.6,8162.1,15560.2,0,0,0,0,23.9,4.2
2024-01-26,Friday,OldTown,12054,13438.3,3509.0,5399.5,15262.8,0,0,0,0,24.7,0.0
2024-01-27,Saturday,OldTown,12045,14584.2,2971.4,7266.9,14621.2,0,1,0,0,22.6,8.0
2024-01-28,Sunday,OldTown,12041,13978.7,2777.9,6960.7,15430.6,0,1,0,0,25.3,0.0
2024-01-29,Monday,OldTown,12036,13860.3,3437.0,6782.2,15370.2,0,0,0,0,23.3,0.0
2024-01-30,Tuesday,OldTown,12032,13643.3,2945.8,5540.1,16135.2,0,0,0,0,25.9,0.0
2024-01-31,Wednesday,OldTown,12040,14382.5,3268.6,6176.1,14447.5,0,0,0,0,24.9,10.7
2024-02-01,Thursday,OldTown,12043,14084.1,3738.5,7491.6,15317.6,0,0,0,0,24.3,7.9
2024-02-02,Friday,OldTown,12041,13448.8,3808.7,4469.1,14731.6,0,0,0,0,25.3,0.0
2024-02-03,Saturday,OldTown,12055,14625.9,2933.3,6796.0,15765.1,0,1,0,0,25.5,12.6
2024-02-04,Sunday,OldTown,12066,14182.0,3050.5,5433.0,15388.4,0,1,0,0,24.2,0.0
2024-02-05,Monday,OldTown,12054,14233.9,2800.0,7123.1,15130.6,0,0,0,0,23.9,0.0
2024-02-06,Tuesday,OldTown,12043,14183.8,4453.2,7184.3,15300.3,0,0,0,0,26.1,4.9
2024-02-07,Wednesday,OldTown,12044,14263.6,2379.9,6295.6,14924.6,0,0,0,0,25.1,5.2
2024-02-08,Thursday,OldTown,12043,13644.4,3346.3,6698.6,15628.5,0,0,0,0,26.4,0.0
2024-02-09,Friday,OldTown,12052,13583.1,4115.9,7996.4,15171.0,0,0,0,0,26.0,0.0
2024-02-10,Saturday,OldTown,12068,17040.9,5355.1,9520.9,15403.5,1,1,1,0,24.2,0.0
2024-02-11,Sunday,OldTown,12064,17250.2,4545.8,8757.3,14940.1,1,1,1,0,25.3,4.0
2024-02-12,Monday,OldTown,12073,15614.5,2749.2,5586.8,15524.4,1,0,1,0,25.5,8.9
2024-02-13,Tuesday,OldTown,12072,13968.8,4354.0,7248.2,15476.9,0,0,0,0,25.6,11.4
2024-02-14,Wednesday,OldTown,12067,13694.2,2626.6,5459.5,15036.9,0,0,0,0,25.0,0.4
2024-02-15,Thursday,OldTown,12073,13421.5,3808.4,6991.7,15566.1,0,0,0,0,24.8,4.2
2024-02-16,Friday,OldTown,12080,13923.2,3365.1,5832.9,14890.6,0,0,0,0,25.6,6.0
2024-02-17,Saturday,OldTown,12078,14465.2,2563.2,4482.7,15593.5,0,1,0,0,25.6,0.0
2024-02-18,Sunday,OldTown,12078,15660.6,5368.9,4877.7,14801.8,1,1,0,0,24.7,0.0
2024-02-19,Monday,OldTown,12075,14038.4,4114.1,6401.9,15647.2,0,0,0,0,26.0,0.0
2024-02-20,Tuesday,OldTown,12078,13337.2,4484.2,6357.5,15837.7,0,0,0,0,24.9,0.0
2024-02-21,Wednesday,OldTown,12062,13833.9,4010.8,5321.0,16142.2,0,0,0,0,28.0,0.0
2024-02-22,Thursday,OldTown,12063,13854.4,4131.6,5354.7,14798.4,0,0,0,0,25.7,0.0
2024-02-23,Friday,OldTown,12049,14644.0,4908.8,6411.0,15969.0,0,0,0,0,25.5,0.0
2024-02-24,Saturday,OldTown,12053,14832.2,5512.4,4476.8,16435.5,0,1,0,0,24.8,0.0
2024-02-25,Sunday,OldTown,12057,14914.9,5041.6,6959.2,16040.9,0,1,0,0,25.4,0.0
2024-02-26,Monday,OldTown,12058,13676.5,4156.9,7115.5,16181.8,0,0,0,0,24.1,0.0
2024-02-27,Tuesday,OldTown,12050,13594.9,4304.2,6923.3,15766.4,0,0,0,0,24.7,0.0
2024-02-28,Wednesday,OldTown,12064,14338.6,3870.7,5744.6,16472.1,0,0,0,0,26.4,6.7
2024-02-29,Thursday,OldTown,12073,13955.3,5628.3,5235.1,15643.0,0,0,0,0,24.6,3.9
2024-03-01,Friday,OldTown,12069,14045.2,5591.7,7044.5,15244.5,0,0,0,1,26.0,0.0
2024-03-02,Saturday,OldTown,12071,14296.0,3867.8,6922.7,15931.0,0,1,0,1,25.3,0.0
2024-03-03,Sunday,OldTown,12070,14561.1,3512.5,5391.6,15819.7,0,1,0,1,25.6,0.0
2024-03-04,Monday,OldTown,12064,13459.2,4578.0,5090.5,15420.7,0,0,0,1,26.7,0.0
2024-03-05,Tuesday,OldTown,12061,13669.5,5384.0,6341.6,16426.9,0,0,0,1,27.6,0.0
2024-03-06,Wednesday,OldTown,12066,13449.4,4638.4,4222.4,16245.0,0,0,0,1,25.2,0.0
2024-03-07,Thursday,OldTown,12074,13603.5,4362.7,6391.7,15747.9,0,0,0,1,27.2,0.0
2024-03-08,Friday,OldTown,12070,13493.7,5223.1,4467.2,15329.7,0,0,0,1,27.2,0.0
2024-03-09,Saturday,OldTown,12073,14353.5,5003.9,5156.4,15904.3,0,1,0,1,27.2,0.0
2024-03-10,Sunday,OldTown,12082,14508.0,4750.6,7272.0,15933.9,0,1,0,1,25.8,0.0
2024-03-11,Monday,OldTown,12075,12990.1,5459.2,5142.6,15291.5,0,0,0,1,25.8,0.0
2024-03-12,Tuesday,OldTown,12071,13123.9,3282.8,5965.1,16011.0,0,0,0,1,26.5,0.0
2024-03-13,Wednesday,OldTown,12071,13962.7,3878.0,5750.9,15377.8,0,0,0,1,25.8,8.0
2024-03-14,Thursday,OldTown,12077,13287.7,5085.0,3917.9,16232.2,0,0,0,1,26.7,0.0
2024-03-15,Friday,OldTown,12067,13969.8,5191.5,5817.3,16246.2,0,0,0,1,25.9,0.0
2024-03-16,Saturday,OldTown,12067,14761.1,3960.2,6996.8,15362.0,0,1,0,1,26.8,11.7
2024-03-17,Sunday,OldTown,12071,14381.0,5123.8,6373.0,15969.7,0,1,0,1,26.3,0.0
2024-03-18,Monday,OldTown,12058,13654.9,3569.2,5275.4,15459.9,0,0,0,1,25.4,0.0
2024-03-19,Tuesday,OldTown,12066,14370.5,4469.3,4151.5,15949.2,0,0,0,1,26.7,0.0
2024-03-20,Wednesday,OldTown,12077,13642.7,4001.6,5322.6,15504.9,0,0,0,1,26.3,0.0
2024-03-21,Thursday,OldTown,12070,13885.5,4385.3,6387.3,15584.6,0,0,0,1,26.2,0.0
2024-03-22,Friday,OldTown,12055,13643.3,2846.5,7123.1,15988.5,0,0,0,0,28.0,0.0
2024-03-23,Saturday,OldTown,12056,15114.3,3862.0,7102.7,15905.3,0,1,0,0,27.8,0.0
2024-03-24,Sunday,OldTown,12054,15256.2,3020.4,7467.5,13338.8,1,1,0,0,27.4,5.7
2024-03-25,Monday,OldTown,12057,13816.4,4057.4,5254.7,15775.9,0,0,0,0,26.4,0.0
2024-03-26,Tuesday,OldTown,12066,13639.8,4263.2,6846.1,15590.2,0,0,0,0,26.5,0.0
2024-03-27,Wednesday,OldTown,12062,13717.7,4460.3,7756.5,16034.6,0,0,0,0,27.1,4.2
2024-03-28,Thursday,OldTown,12066,13637.3,4323.5,5353.8,16231.3,0,0,0,0,27.4,0.0
2024-03-29,Friday,OldTown,12072,14396.3,3756.0,6494.8,15877.7,0,0,0,0,27.4,0.2
2024-03-30,Saturday,OldTown,12081,14679.0,3715.8,6616.2,15919.3,0,1,0,0,27.4,6.7
2024-03-31,Sunday,OldTown,12082,15271.8,2562.9,7133.1,16028.7,0,1,0,0,26.5,0.0
2024-04-01,Monday,OldTown,12082,14395.8,3009.0,5700.4,15869.8,0,0,0,0,27.2,0.0
2024-04-02,Tuesday,OldTown,12075,13850.6,3986.5,6400.8,15967.9,0,0,0,0,26.7,0.0
2024-04-03,Wednesday,OldTown,12071,14393.1,2820.4,6951.8,16499.0,0,0,0,0,28.1,0.8
2024-04-04,Thursday,OldTown,12070,14151.2,5193.9,6551.4,15578.2,0,0,0,0,27.9,8.6
2024-04-05,Friday,OldTown,12068,13902.1,4381.2,7308.6,15585.3,0,0,0,0,27.4,0.0
2024-04-06,Saturday,OldTown,12060,15011.7,5930.1,7699.2,16733.7,0,1,0,0,29.1,0.0
2024-04-07,Sunday,OldTown,12054,15370.1,4775.1,6800.7,14720.7,1,1,0,0,28.6,3.3
2024-04-08,Monday,OldTown,12054,13618.2,5453.5,5367.4,15873.4,0,0,0,0,27.6,0.0
2024-04-09,Tuesday,OldTown,12057,13848.8,2099.1,7307.9,16596.9,0,0,0,0,27.1,0.0
2024-04-10,Wednesday,OldTown,12059,14043.7,5219.4,6935.0,15997.1,0,0,0,0,29.8,4.6
2024-04-11,Thursday,OldTown,12069,14694.0,3609.2,6121.4,15889.2,0,0,0,0,28.9,6.6
2024-04-12,Friday,OldTown,12074,14310.1,3605.7,6007.2,16145.4,0,0,0,0,28.6,4.6
2024-04-13,Saturday,OldTown,12060,16788.2,4634.6,6513.6,16191.3,1,1,1,0,27.8,0.0
2024-04-14,Sunday,OldTown,12062,17438.6,4466.9,6999.5,15867.1,1,1,1,0,28.2,0.0
2024-04-15,Monday,OldTown,12069,15945.4,4619.0,7155.3,17441.6,0,0,1,0,28.0,0.0
2024-04-16,Tuesday,OldTown,12061,16110.8,4530.7,6899.2,16998.5,0,0,1,0,26.8,0.0
2024-04-17,Wednesday,OldTown,12066,14080.5,2284.8,7189.9,16691.6,0,0,0,0,28.8,0.0
2024-04-18,Thursday,OldTown,12063,14247.9,2921.9,5637.0,16261.0,0,0,0,0,25.5,29.7
2024-04-19,Friday,OldTown,12057,13994.5,3864.5,8437.9,15892.2,0,0,0,0,28.1,0.0
2024-04-20,Saturday,OldTown,12061,15024.3,3917.2,7336.6,15189.4,0,1,0,0,28.2,4.9
2024-04-21,Sunday,OldTown,12070,15378.1,3678.6,5382.1,15755.6,0,1,0,0,28.0,0.0
2024-04-22,Monday,OldTown,12078,14296.2,3616.3,6800.9,16373.9,0,0,0,0,28.3,7.7
2024-04-23,Tuesday,OldTown,12078,14314.9,4326.9,7564.3,12648.2,1,0,0,0,29.1,0.0
2024-04-24,Wednesday,OldTown,12080,14214.9,4472.9,5095.6,15776.2,0,0,0,0,28.3,6.3
2024-04-25,Thursday,OldTown,12080,14785.2,4699.9,5351.7,15159.2,0,0,0,0,29.4,7.1
2024-04-26,Friday,OldTown,12092,14037.6,4163.1,4841.9,16239.1,0,0,0,0,28.6,0.0
2024-04-27,Saturday,OldTown,12095,15309.9,4564.0,7688.7,15721.7,0,1,0,0,29.1,0.0
2024-04-28,Sunday,OldTown,12101,14374.2,3698.9,6572.7,15476.4,0,1,0,0,28.5,3.8
2024-04-29,Monday,OldTown,12119,13865.7,3541.9,5343.3,16264.2,0,0,0,0,29.2,0.0
2024-04-30,Tuesday,OldTown,12127,14474.8,3127.4,6676.6,16658.7,0,0,0,0,31.3,0.0
2024-05-01,Wednesday,OldTown,12130,16413.4,5109.5,7063.6,16336.8,1,0,1,0,28.1,5.9
2024-05-02,Thursday,OldTown,12124,14153.2,3503.2,7709.3,16012.4,0,0,0,0,28.0,1.0
2024-05-03,Friday,OldTown,12119,14097.6,4299.3,6810.2,16304.9,0,0,0,0,28.1,12.0
2024-05-04,Saturday,OldTown,12130,14869.4,2956.2,4660.0,16350.2,0,1,0,0,27.8,0.0
2024-05-05,Sunday,OldTown,12135,14999.2,4644.1,6595.7,16997.0,0,1,0,0,28.2,0.0
2024-05-06,Monday,OldTown,12145,14168.4,4333.3,5105.1,15646.9,0,0,0,0,30.1,8.9
2024-05-07,Tuesday,OldTown,12148,13903.2,4216.9,4299.4,15311.1,0,0,0,0,29.7,0.0
2024-05-08,Wednesday,OldTown,12152,13998.9,3154.7,6133.2,15517.4,0,0,0,0,29.5,0.0
